group,Date,day_of_week,interval,interval_cct
D,2025-08-02,Saturday,18:30,324.27
D,2025-08-02,Saturday,19:00,318.4
D,2025-08-02,Saturday,19:30,322.18
D,2025-08-02,Saturday,20:00,307.1
D,2025-08-02,Saturday,20:30,299.47
D,2025-08-02,Saturday,21:00,305.62
D,2025-08-02,Saturday,21:30,313.38
D,2025-08-02,Saturday,22:00,297.32
D,2025-08-02,Saturday,22:30,303.88
D,2025-08-02,Saturday,23:00,303.25
D,2025-08-02,Saturday,23:30,286.97
D,2025-08-03,Sunday,00:00,280.81
D,2025-08-03,Sunday,00:30,294.31
D,2025-08-03,Sunday,01:00,313.43
D,2025-08-03,Sunday,01:30,336.89
D,2025-08-03,Sunday,02:00,329.76
D,2025-08-03,Sunday,02:30,329.76
D,2025-08-03,Sunday,03:00,329.76
D,2025-08-03,Sunday,03:30,329.76
D,2025-08-03,Sunday,04:00,0.0
D,2025-08-03,Sunday,04:30,0.0
D,2025-08-03,Sunday,05:00,329.76
D,2025-08-03,Sunday,05:30,329.76
D,2025-08-03,Sunday,06:00,329.76
D,2025-08-03,Sunday,06:30,329.76
D,2025-08-03,Sunday,07:00,295.3
D,2025-08-03,Sunday,07:30,297.44
D,2025-08-03,Sunday,08:00,280.12
D,2025-08-03,Sunday,08:30,303.94
D,2025-08-03,Sunday,09:00,295.37
D,2025-08-03,Sunday,09:30,278.09
D,2025-08-03,Sunday,10:00,293.82
D,2025-08-03,Sunday,10:30,309.13
D,2025-08-03,Sunday,11:00,296.36
D,2025-08-03,Sunday,11:30,304.19
D,2025-08-03,Sunday,12:00,295.59
D,2025-08-03,Sunday,12:30,293.63
D,2025-08-03,Sunday,13:00,300.85
D,2025-08-03,Sunday,13:30,300.87
D,2025-08-03,Sunday,14:00,299.6
D,2025-08-03,Sunday,14:30,303.0
D,2025-08-03,Sunday,15:00,309.09
D,2025-08-03,Sunday,15:30,298.94
D,2025-08-03,Sunday,16:00,311.92
D,2025-08-03,Sunday,16:30,306.65
D,2025-08-03,Sunday,17:00,312.75
D,2025-08-03,Sunday,17:30,305.28
D,2025-08-03,Sunday,18:00,303.99
D,2025-08-03,Sunday,18:30,304.12
D,2025-08-03,Sunday,19:00,299.24
D,2025-08-03,Sunday,19:30,319.24
D,2025-08-03,Sunday,20:00,316.46
D,2025-08-03,Sunday,20:30,297.13
D,2025-08-03,Sunday,21:00,305.99
D,2025-08-03,Sunday,21:30,310.11
D,2025-08-03,Sunday,22:00,317.17
D,2025-08-03,Sunday,22:30,306.49
D,2025-08-03,Sunday,23:00,312.06
D,2025-08-03,Sunday,23:30,329.66
D,2025-08-04,Monday,00:00,302.73
D,2025-08-04,Monday,00:30,324.83
D,2025-08-04,Monday,01:00,331.02
D,2025-08-04,Monday,01:30,311.48
D,2025-08-04,Monday,02:00,311.48
D,2025-08-04,Monday,02:30,311.48
D,2025-08-04,Monday,03:00,311.48
D,2025-08-04,Monday,03:30,311.48
D,2025-08-04,Monday,04:00,311.48
D,2025-08-04,Monday,04:30,311.48
D,2025-08-04,Monday,05:00,311.48
D,2025-08-04,Monday,05:30,311.48
D,2025-08-04,Monday,06:00,311.48
D,2025-08-04,Monday,06:30,253.42
D,2025-08-04,Monday,07:00,279.54
D,2025-08-04,Monday,07:30,269.43
D,2025-08-04,Monday,08:00,269.12
D,2025-08-04,Monday,08:30,286.38
D,2025-08-04,Monday,09:00,292.17
D,2025-08-04,Monday,09:30,304.59
D,2025-08-04,Monday,10:00,312.11
D,2025-08-04,Monday,10:30,315.67
D,2025-08-04,Monday,11:00,319.95
D,2025-08-04,Monday,11:30,320.39
D,2025-08-04,Monday,12:00,323.72
D,2025-08-04,Monday,12:30,323.01
D,2025-08-04,Monday,13:00,324.36
D,2025-08-04,Monday,13:30,321.23
D,2025-08-04,Monday,14:00,317.51
D,2025-08-04,Monday,14:30,326.33
D,2025-08-04,Monday,15:00,326.39
D,2025-08-04,Monday,15:30,328.82
D,2025-08-04,Monday,16:00,332.81
D,2025-08-04,Monday,16:30,335.86
D,2025-08-04,Monday,17:00,337.78
D,2025-08-04,Monday,17:30,330.68
D,2025-08-04,Monday,18:00,333.04
D,2025-08-04,Monday,18:30,333.94
D,2025-08-04,Monday,19:00,320.32
D,2025-08-04,Monday,19:30,333.43
D,2025-08-04,Monday,20:00,321.32
D,2025-08-04,Monday,20:30,322.98
D,2025-08-04,Monday,21:00,327.28
D,2025-08-04,Monday,21:30,336.5
D,2025-08-04,Monday,22:00,325.21
D,2025-08-04,Monday,22:30,324.05
D,2025-08-04,Monday,23:00,334.1
D,2025-08-04,Monday,23:30,317.75
D,2025-08-05,Tuesday,00:00,313.71
D,2025-08-05,Tuesday,00:30,334.47
D,2025-08-05,Tuesday,01:00,357.48
D,2025-08-05,Tuesday,01:30,340.92
D,2025-08-05,Tuesday,02:00,307.34
D,2025-08-05,Tuesday,02:30,307.34
D,2025-08-05,Tuesday,03:00,307.34
D,2025-08-05,Tuesday,03:30,307.34
D,2025-08-05,Tuesday,04:00,0.0
D,2025-08-05,Tuesday,04:30,0.0
D,2025-08-05,Tuesday,05:00,307.34
D,2025-08-05,Tuesday,05:30,307.34
D,2025-08-05,Tuesday,06:00,307.34
D,2025-08-05,Tuesday,06:30,252.66
D,2025-08-05,Tuesday,07:00,281.42
D,2025-08-05,Tuesday,07:30,279.21
D,2025-08-05,Tuesday,08:00,283.27
D,2025-08-05,Tuesday,08:30,291.84
D,2025-08-05,Tuesday,09:00,294.79
D,2025-08-05,Tuesday,09:30,301.05
D,2025-08-05,Tuesday,10:00,306.57
D,2025-08-05,Tuesday,10:30,306.9
D,2025-08-05,Tuesday,11:00,323.16
D,2025-08-05,Tuesday,11:30,317.52
D,2025-08-05,Tuesday,12:00,317.95
D,2025-08-05,Tuesday,12:30,321.74
D,2025-08-05,Tuesday,13:00,318.68
D,2025-08-05,Tuesday,13:30,325.22
D,2025-08-05,Tuesday,14:00,323.6
D,2025-08-05,Tuesday,14:30,325.52
D,2025-08-05,Tuesday,15:00,324.01
D,2025-08-05,Tuesday,15:30,320.81
D,2025-08-05,Tuesday,16:00,324.32
D,2025-08-05,Tuesday,16:30,326.96
D,2025-08-05,Tuesday,17:00,327.32
D,2025-08-05,Tuesday,17:30,326.48
D,2025-08-05,Tuesday,18:00,328.24
D,2025-08-05,Tuesday,18:30,329.5
D,2025-08-05,Tuesday,19:00,321.38
D,2025-08-05,Tuesday,19:30,330.18
D,2025-08-05,Tuesday,20:00,326.85
D,2025-08-05,Tuesday,20:30,314.7
D,2025-08-05,Tuesday,21:00,321.5
D,2025-08-05,Tuesday,21:30,334.03
D,2025-08-05,Tuesday,22:00,336.96
D,2025-08-05,Tuesday,22:30,325.22
D,2025-08-05,Tuesday,23:00,330.89
D,2025-08-05,Tuesday,23:30,325.46
D,2025-08-06,Wednesday,00:00,322.06
D,2025-08-06,Wednesday,00:30,356.22
D,2025-08-06,Wednesday,01:00,321.5
D,2025-08-06,Wednesday,01:30,330.34
D,2025-08-06,Wednesday,02:00,331.41
D,2025-08-06,Wednesday,02:30,331.41
D,2025-08-06,Wednesday,03:00,331.41
D,2025-08-06,Wednesday,03:30,331.41
D,2025-08-06,Wednesday,04:00,331.41
D,2025-08-06,Wednesday,04:30,331.41
D,2025-08-06,Wednesday,05:00,331.41
D,2025-08-06,Wednesday,05:30,331.41
D,2025-08-06,Wednesday,06:00,247.46
D,2025-08-06,Wednesday,06:30,279.94
D,2025-08-06,Wednesday,07:00,253.17
D,2025-08-06,Wednesday,07:30,272.2
D,2025-08-06,Wednesday,08:00,289.39
D,2025-08-06,Wednesday,08:30,295.21
D,2025-08-06,Wednesday,09:00,285.81
D,2025-08-06,Wednesday,09:30,303.24
D,2025-08-06,Wednesday,10:00,306.3
D,2025-08-06,Wednesday,10:30,318.05
D,2025-08-06,Wednesday,11:00,317.49
D,2025-08-06,Wednesday,11:30,321.13
D,2025-08-06,Wednesday,12:00,322.5
D,2025-08-06,Wednesday,12:30,314.39
D,2025-08-06,Wednesday,13:00,325.17
D,2025-08-06,Wednesday,13:30,318.39
D,2025-08-06,Wednesday,14:00,317.64
D,2025-08-06,Wednesday,14:30,325.75
D,2025-08-06,Wednesday,15:00,330.18
D,2025-08-06,Wednesday,15:30,328.79
D,2025-08-06,Wednesday,16:00,324.9
D,2025-08-06,Wednesday,16:30,328.85
D,2025-08-06,Wednesday,17:00,316.68
D,2025-08-06,Wednesday,17:30,330.83
D,2025-08-06,Wednesday,18:00,325.95
D,2025-08-06,Wednesday,18:30,328.84
D,2025-08-06,Wednesday,19:00,317.25
D,2025-08-06,Wednesday,19:30,331.03
D,2025-08-06,Wednesday,20:00,323.37
D,2025-08-06,Wednesday,20:30,318.48
D,2025-08-06,Wednesday,21:00,321.37
D,2025-08-06,Wednesday,21:30,321.56
D,2025-08-06,Wednesday,22:00,317.3
D,2025-08-06,Wednesday,22:30,322.48
D,2025-08-06,Wednesday,23:00,317.45
D,2025-08-06,Wednesday,23:30,302.82
D,2025-08-07,Thursday,00:00,338.46
D,2025-08-07,Thursday,00:30,337.33
D,2025-08-07,Thursday,01:00,345.14
D,2025-08-07,Thursday,01:30,307.83
D,2025-08-07,Thursday,02:00,315.19
D,2025-08-07,Thursday,02:30,325.83
D,2025-08-07,Thursday,03:00,325.83
D,2025-08-07,Thursday,03:30,325.83
D,2025-08-07,Thursday,04:00,325.83
D,2025-08-07,Thursday,04:30,325.83
D,2025-08-07,Thursday,05:00,325.83
D,2025-08-07,Thursday,05:30,325.83
D,2025-08-07,Thursday,06:00,325.83
D,2025-08-07,Thursday,06:30,263.53
D,2025-08-07,Thursday,07:00,269.23
D,2025-08-07,Thursday,07:30,262.61
D,2025-08-07,Thursday,08:00,269.23
D,2025-08-07,Thursday,08:30,289.52
D,2025-08-07,Thursday,09:00,295.85
D,2025-08-07,Thursday,09:30,301.43
D,2025-08-07,Thursday,10:00,309.5
D,2025-08-07,Thursday,10:30,312.34
D,2025-08-07,Thursday,11:00,316.91
D,2025-08-07,Thursday,11:30,318.61
D,2025-08-07,Thursday,12:00,316.29
D,2025-08-07,Thursday,12:30,313.04
D,2025-08-07,Thursday,13:00,318.53
D,2025-08-07,Thursday,13:30,314.79
D,2025-08-07,Thursday,14:00,321.25
D,2025-08-07,Thursday,14:30,321.88
D,2025-08-07,Thursday,15:00,326.02
D,2025-08-07,Thursday,15:30,321.12
D,2025-08-07,Thursday,16:00,318.3
D,2025-08-07,Thursday,16:30,326.81
D,2025-08-07,Thursday,17:00,326.02
D,2025-08-07,Thursday,17:30,318.91
D,2025-08-07,Thursday,18:00,328.42
D,2025-08-07,Thursday,18:30,322.51
D,2025-08-07,Thursday,19:00,314.52
D,2025-08-07,Thursday,19:30,321.86
D,2025-08-07,Thursday,20:00,318.56
D,2025-08-07,Thursday,20:30,316.38
D,2025-08-07,Thursday,21:00,322.17
D,2025-08-07,Thursday,21:30,313.2
D,2025-08-07,Thursday,22:00,332.93
D,2025-08-07,Thursday,22:30,316.27
D,2025-08-07,Thursday,23:00,318.23
D,2025-08-07,Thursday,23:30,323.1
D,2025-08-08,Friday,00:00,326.05
D,2025-08-08,Friday,00:30,305.54
D,2025-08-08,Friday,01:00,359.66
D,2025-08-08,Friday,01:30,317.47
D,2025-08-08,Friday,02:00,334.42
D,2025-08-08,Friday,02:30,334.42
D,2025-08-08,Friday,03:00,334.42
D,2025-08-08,Friday,03:30,334.42
D,2025-08-08,Friday,04:00,334.42
D,2025-08-08,Friday,04:30,334.42
D,2025-08-08,Friday,05:00,334.42
D,2025-08-08,Friday,05:30,334.42
D,2025-08-08,Friday,06:00,334.42
D,2025-08-08,Friday,06:30,267.13
D,2025-08-08,Friday,07:00,264.39
D,2025-08-08,Friday,07:30,286.62
D,2025-08-08,Friday,08:00,273.02
D,2025-08-08,Friday,08:30,291.8
D,2025-08-08,Friday,09:00,290.05
D,2025-08-08,Friday,09:30,306.34
D,2025-08-08,Friday,10:00,303.19
D,2025-08-08,Friday,10:30,314.17
D,2025-08-08,Friday,11:00,314.84
D,2025-08-08,Friday,11:30,318.33
D,2025-08-08,Friday,12:00,312.51
D,2025-08-08,Friday,12:30,324.96
D,2025-08-08,Friday,13:00,321.75
D,2025-08-08,Friday,13:30,322.53
D,2025-08-08,Friday,14:00,317.8
D,2025-08-08,Friday,14:30,325.5
D,2025-08-08,Friday,15:00,328.54
D,2025-08-08,Friday,15:30,321.91
D,2025-08-08,Friday,16:00,326.83
D,2025-08-08,Friday,16:30,320.46
D,2025-08-08,Friday,17:00,333.46
D,2025-08-08,Friday,17:30,322.59
D,2025-08-08,Friday,18:00,317.39
D,2025-08-08,Friday,18:30,314.93
D,2025-08-08,Friday,19:00,319.74
D,2025-08-08,Friday,19:30,323.28
D,2025-08-08,Friday,20:00,317.09
D,2025-08-08,Friday,20:30,309.28
D,2025-08-08,Friday,21:00,326.33
D,2025-08-08,Friday,21:30,324.92
D,2025-08-08,Friday,22:00,314.98
D,2025-08-08,Friday,22:30,305.35
D,2025-08-08,Friday,23:00,301.82
D,2025-08-08,Friday,23:30,305.34
D,2025-08-09,Saturday,00:00,306.99
D,2025-08-09,Saturday,00:30,317.12
D,2025-08-09,Saturday,01:00,323.66
D,2025-08-09,Saturday,01:30,311.88
D,2025-08-09,Saturday,02:00,338.07
D,2025-08-09,Saturday,02:30,338.07
D,2025-08-09,Saturday,03:00,338.07
D,2025-08-09,Saturday,03:30,338.07
D,2025-08-09,Saturday,04:00,0.0
D,2025-08-09,Saturday,04:30,0.0
D,2025-08-09,Saturday,05:00,338.07
D,2025-08-09,Saturday,05:30,338.07
D,2025-08-09,Saturday,06:00,338.07
D,2025-08-09,Saturday,06:30,297.69
D,2025-08-09,Saturday,07:00,262.15
D,2025-08-09,Saturday,07:30,289.42
D,2025-08-09,Saturday,08:00,284.58
D,2025-08-09,Saturday,08:30,278.77
D,2025-08-09,Saturday,09:00,287.39
D,2025-08-09,Saturday,09:30,280.69
D,2025-08-09,Saturday,10:00,294.1
D,2025-08-09,Saturday,10:30,295.72
D,2025-08-09,Saturday,11:00,303.81
D,2025-08-09,Saturday,11:30,305.23
D,2025-08-09,Saturday,12:00,310.93
D,2025-08-09,Saturday,12:30,304.16
D,2025-08-09,Saturday,13:00,312.21
D,2025-08-09,Saturday,13:30,308.09
D,2025-08-09,Saturday,14:00,305.72
D,2025-08-09,Saturday,14:30,314.4
D,2025-08-09,Saturday,15:00,299.99
D,2025-08-09,Saturday,15:30,300.11
D,2025-08-09,Saturday,16:00,313.13
D,2025-08-09,Saturday,16:30,306.63
D,2025-08-09,Saturday,17:00,308.34
D,2025-08-09,Saturday,17:30,310.0
D,2025-08-09,Saturday,18:00,309.37
D,2025-08-09,Saturday,18:30,324.4
D,2025-08-09,Saturday,19:00,318.54
D,2025-08-09,Saturday,19:30,322.31
D,2025-08-09,Saturday,20:00,307.23
D,2025-08-09,Saturday,20:30,299.6
D,2025-08-09,Saturday,21:00,305.75
D,2025-08-09,Saturday,21:30,313.51
D,2025-08-09,Saturday,22:00,297.46
D,2025-08-09,Saturday,22:30,304.01
D,2025-08-09,Saturday,23:00,303.38
D,2025-08-09,Saturday,23:30,287.1
D,2025-08-10,Sunday,00:00,282.64
D,2025-08-10,Sunday,00:30,296.14
D,2025-08-10,Sunday,01:00,315.26
D,2025-08-10,Sunday,01:30,338.72
D,2025-08-10,Sunday,02:00,348.01
D,2025-08-10,Sunday,02:30,348.01
D,2025-08-10,Sunday,03:00,348.01
D,2025-08-10,Sunday,03:30,348.01
D,2025-08-10,Sunday,04:00,0.0
D,2025-08-10,Sunday,04:30,0.0
D,2025-08-10,Sunday,05:00,348.01
D,2025-08-10,Sunday,05:30,348.01
D,2025-08-10,Sunday,06:00,348.01
D,2025-08-10,Sunday,06:30,348.01
D,2025-08-10,Sunday,07:00,297.13
D,2025-08-10,Sunday,07:30,299.26
D,2025-08-10,Sunday,08:00,281.95
D,2025-08-10,Sunday,08:30,305.77
D,2025-08-10,Sunday,09:00,297.19
D,2025-08-10,Sunday,09:30,279.91
D,2025-08-10,Sunday,10:00,295.64
D,2025-08-10,Sunday,10:30,310.95
D,2025-08-10,Sunday,11:00,298.18
D,2025-08-10,Sunday,11:30,306.01
D,2025-08-10,Sunday,12:00,297.41
D,2025-08-10,Sunday,12:30,295.46
D,2025-08-10,Sunday,13:00,302.67
D,2025-08-10,Sunday,13:30,302.69
D,2025-08-10,Sunday,14:00,301.42
D,2025-08-10,Sunday,14:30,304.82
D,2025-08-10,Sunday,15:00,310.91
D,2025-08-10,Sunday,15:30,300.76
D,2025-08-10,Sunday,16:00,313.74
D,2025-08-10,Sunday,16:30,308.47
D,2025-08-10,Sunday,17:00,314.58
D,2025-08-10,Sunday,17:30,307.1
D,2025-08-10,Sunday,18:00,305.82
D,2025-08-10,Sunday,18:30,305.94
D,2025-08-10,Sunday,19:00,301.07
D,2025-08-10,Sunday,19:30,321.07
D,2025-08-10,Sunday,20:00,318.28
D,2025-08-10,Sunday,20:30,298.96
D,2025-08-10,Sunday,21:00,307.81
D,2025-08-10,Sunday,21:30,311.93
D,2025-08-10,Sunday,22:00,319.0
D,2025-08-10,Sunday,22:30,308.31
D,2025-08-10,Sunday,23:00,313.89
D,2025-08-10,Sunday,23:30,331.48
D,2025-08-11,Monday,00:00,304.15
D,2025-08-11,Monday,00:30,326.25
D,2025-08-11,Monday,01:00,332.45
D,2025-08-11,Monday,01:30,325.71
D,2025-08-11,Monday,02:00,325.71
D,2025-08-11,Monday,02:30,325.71
D,2025-08-11,Monday,03:00,325.71
D,2025-08-11,Monday,03:30,325.71
D,2025-08-11,Monday,04:00,325.71
D,2025-08-11,Monday,04:30,325.71
D,2025-08-11,Monday,05:00,325.71
D,2025-08-11,Monday,05:30,325.71
D,2025-08-11,Monday,06:00,325.71
D,2025-08-11,Monday,06:30,254.84
D,2025-08-11,Monday,07:00,280.97
D,2025-08-11,Monday,07:30,270.86
D,2025-08-11,Monday,08:00,270.54
D,2025-08-11,Monday,08:30,287.8
D,2025-08-11,Monday,09:00,293.6
D,2025-08-11,Monday,09:30,306.01
D,2025-08-11,Monday,10:00,313.53
D,2025-08-11,Monday,10:30,317.09
D,2025-08-11,Monday,11:00,321.37
D,2025-08-11,Monday,11:30,321.81
D,2025-08-11,Monday,12:00,325.15
D,2025-08-11,Monday,12:30,324.44
D,2025-08-11,Monday,13:00,325.78
D,2025-08-11,Monday,13:30,322.66
D,2025-08-11,Monday,14:00,318.93
D,2025-08-11,Monday,14:30,327.75
D,2025-08-11,Monday,15:00,327.81
D,2025-08-11,Monday,15:30,330.24
D,2025-08-11,Monday,16:00,334.23
D,2025-08-11,Monday,16:30,337.28
D,2025-08-11,Monday,17:00,339.2
D,2025-08-11,Monday,17:30,332.11
D,2025-08-11,Monday,18:00,334.47
D,2025-08-11,Monday,18:30,335.36
D,2025-08-11,Monday,19:00,321.74
D,2025-08-11,Monday,19:30,334.85
D,2025-08-11,Monday,20:00,322.74
D,2025-08-11,Monday,20:30,324.41
D,2025-08-11,Monday,21:00,328.71
D,2025-08-11,Monday,21:30,337.93
D,2025-08-11,Monday,22:00,326.64
D,2025-08-11,Monday,22:30,325.47
D,2025-08-11,Monday,23:00,335.52
D,2025-08-11,Monday,23:30,319.17
D,2025-08-12,Tuesday,00:00,314.9
D,2025-08-12,Tuesday,00:30,335.66
D,2025-08-12,Tuesday,01:00,358.68
D,2025-08-12,Tuesday,01:30,342.11
D,2025-08-12,Tuesday,02:00,319.27
D,2025-08-12,Tuesday,02:30,319.27
D,2025-08-12,Tuesday,03:00,319.27
D,2025-08-12,Tuesday,03:30,319.27
D,2025-08-12,Tuesday,04:00,0.0
D,2025-08-12,Tuesday,04:30,0.0
D,2025-08-12,Tuesday,05:00,319.27
D,2025-08-12,Tuesday,05:30,319.27
D,2025-08-12,Tuesday,06:00,319.27
D,2025-08-12,Tuesday,06:30,253.86
D,2025-08-12,Tuesday,07:00,282.62
D,2025-08-12,Tuesday,07:30,280.4
D,2025-08-12,Tuesday,08:00,284.46
D,2025-08-12,Tuesday,08:30,293.03
D,2025-08-12,Tuesday,09:00,295.98
D,2025-08-12,Tuesday,09:30,302.24
D,2025-08-12,Tuesday,10:00,307.77
D,2025-08-12,Tuesday,10:30,308.09
D,2025-08-12,Tuesday,11:00,324.35
D,2025-08-12,Tuesday,11:30,318.72
D,2025-08-12,Tuesday,12:00,319.15
D,2025-08-12,Tuesday,12:30,322.93
D,2025-08-12,Tuesday,13:00,319.87
D,2025-08-12,Tuesday,13:30,326.42
D,2025-08-12,Tuesday,14:00,324.8
D,2025-08-12,Tuesday,14:30,326.72
D,2025-08-12,Tuesday,15:00,325.2
D,2025-08-12,Tuesday,15:30,322.0
D,2025-08-12,Tuesday,16:00,325.51
D,2025-08-12,Tuesday,16:30,328.15
D,2025-08-12,Tuesday,17:00,328.52
D,2025-08-12,Tuesday,17:30,327.67
D,2025-08-12,Tuesday,18:00,329.43
D,2025-08-12,Tuesday,18:30,330.7
D,2025-08-12,Tuesday,19:00,322.57
D,2025-08-12,Tuesday,19:30,331.37
D,2025-08-12,Tuesday,20:00,328.04
D,2025-08-12,Tuesday,20:30,315.9
D,2025-08-12,Tuesday,21:00,322.69
D,2025-08-12,Tuesday,21:30,335.22
D,2025-08-12,Tuesday,22:00,338.16
D,2025-08-12,Tuesday,22:30,326.42
D,2025-08-12,Tuesday,23:00,332.08
D,2025-08-12,Tuesday,23:30,326.65
D,2025-08-13,Wednesday,00:00,322.48
D,2025-08-13,Wednesday,00:30,356.63
D,2025-08-13,Wednesday,01:00,321.92
D,2025-08-13,Wednesday,01:30,330.76
D,2025-08-13,Wednesday,02:00,335.54
D,2025-08-13,Wednesday,02:30,335.54
D,2025-08-13,Wednesday,03:00,335.54
D,2025-08-13,Wednesday,03:30,335.54
D,2025-08-13,Wednesday,04:00,335.54
D,2025-08-13,Wednesday,04:30,335.54
D,2025-08-13,Wednesday,05:00,335.54
D,2025-08-13,Wednesday,05:30,335.54
D,2025-08-13,Wednesday,06:00,335.54
D,2025-08-13,Wednesday,06:30,280.35
D,2025-08-13,Wednesday,07:00,253.58
D,2025-08-13,Wednesday,07:30,272.61
D,2025-08-13,Wednesday,08:00,289.8
D,2025-08-13,Wednesday,08:30,295.62
D,2025-08-13,Wednesday,09:00,286.22
D,2025-08-13,Wednesday,09:30,303.65
D,2025-08-13,Wednesday,10:00,306.72
D,2025-08-13,Wednesday,10:30,318.46
D,2025-08-13,Wednesday,11:00,317.9
D,2025-08-13,Wednesday,11:30,321.54
D,2025-08-13,Wednesday,12:00,322.92
D,2025-08-13,Wednesday,12:30,314.8
D,2025-08-13,Wednesday,13:00,325.58
D,2025-08-13,Wednesday,13:30,318.8
D,2025-08-13,Wednesday,14:00,318.05
D,2025-08-13,Wednesday,14:30,326.17
D,2025-08-13,Wednesday,15:00,330.6
D,2025-08-13,Wednesday,15:30,329.2
D,2025-08-13,Wednesday,16:00,325.32
D,2025-08-13,Wednesday,16:30,329.26
D,2025-08-13,Wednesday,17:00,317.09
D,2025-08-13,Wednesday,17:30,331.25
D,2025-08-13,Wednesday,18:00,326.37
D,2025-08-13,Wednesday,18:30,329.25
D,2025-08-13,Wednesday,19:00,317.67
D,2025-08-13,Wednesday,19:30,331.44
D,2025-08-13,Wednesday,20:00,323.78
D,2025-08-13,Wednesday,20:30,318.89
D,2025-08-13,Wednesday,21:00,321.78
D,2025-08-13,Wednesday,21:30,321.98
D,2025-08-13,Wednesday,22:00,317.72
D,2025-08-13,Wednesday,22:30,322.89
D,2025-08-13,Wednesday,23:00,317.86
D,2025-08-13,Wednesday,23:30,303.23
D,2025-08-14,Thursday,00:00,339.22
D,2025-08-14,Thursday,00:30,338.1
D,2025-08-14,Thursday,01:00,345.9
D,2025-08-14,Thursday,01:30,308.59
D,2025-08-14,Thursday,02:00,315.95
D,2025-08-14,Thursday,02:30,333.48
D,2025-08-14,Thursday,03:00,333.48
D,2025-08-14,Thursday,03:30,333.48
D,2025-08-14,Thursday,04:00,333.48
D,2025-08-14,Thursday,04:30,333.48
D,2025-08-14,Thursday,05:00,333.48
D,2025-08-14,Thursday,05:30,333.48
D,2025-08-14,Thursday,06:00,333.48
D,2025-08-14,Thursday,06:30,264.29
D,2025-08-14,Thursday,07:00,270.0
D,2025-08-14,Thursday,07:30,263.38
D,2025-08-14,Thursday,08:00,269.99
D,2025-08-14,Thursday,08:30,290.28
D,2025-08-14,Thursday,09:00,296.62
D,2025-08-14,Thursday,09:30,302.2
D,2025-08-14,Thursday,10:00,310.26
D,2025-08-14,Thursday,10:30,313.1
D,2025-08-14,Thursday,11:00,317.67
D,2025-08-14,Thursday,11:30,319.38
D,2025-08-14,Thursday,12:00,317.06
D,2025-08-14,Thursday,12:30,313.81
D,2025-08-14,Thursday,13:00,319.3
D,2025-08-14,Thursday,13:30,315.56
D,2025-08-14,Thursday,14:00,322.01
D,2025-08-14,Thursday,14:30,322.65
D,2025-08-14,Thursday,15:00,326.79
D,2025-08-14,Thursday,15:30,321.88
D,2025-08-14,Thursday,16:00,319.06
D,2025-08-14,Thursday,16:30,327.58
D,2025-08-14,Thursday,17:00,326.78
D,2025-08-14,Thursday,17:30,319.68
D,2025-08-14,Thursday,18:00,329.19
D,2025-08-14,Thursday,18:30,323.27
D,2025-08-14,Thursday,19:00,315.29
D,2025-08-14,Thursday,19:30,322.63
D,2025-08-14,Thursday,20:00,319.33
D,2025-08-14,Thursday,20:30,317.14
D,2025-08-14,Thursday,21:00,322.93
D,2025-08-14,Thursday,21:30,313.97
D,2025-08-14,Thursday,22:00,333.69
D,2025-08-14,Thursday,22:30,317.04
D,2025-08-14,Thursday,23:00,318.99
D,2025-08-14,Thursday,23:30,323.87
D,2025-08-15,Friday,00:00,326.76
D,2025-08-15,Friday,00:30,306.25
D,2025-08-15,Friday,01:00,360.37
D,2025-08-15,Friday,01:30,318.18
D,2025-08-15,Friday,02:00,341.51
D,2025-08-15,Friday,02:30,341.51
D,2025-08-15,Friday,03:00,341.51
D,2025-08-15,Friday,03:30,341.51
D,2025-08-15,Friday,04:00,341.51
D,2025-08-15,Friday,04:30,341.51
D,2025-08-15,Friday,05:00,341.51
D,2025-08-15,Friday,05:30,341.51
D,2025-08-15,Friday,06:00,341.51
D,2025-08-15,Friday,06:30,267.84
D,2025-08-15,Friday,07:00,265.1
D,2025-08-15,Friday,07:30,287.33
D,2025-08-15,Friday,08:00,273.73
D,2025-08-15,Friday,08:30,292.51
D,2025-08-15,Friday,09:00,290.76
D,2025-08-15,Friday,09:30,307.05
D,2025-08-15,Friday,10:00,303.9
D,2025-08-15,Friday,10:30,314.88
D,2025-08-15,Friday,11:00,315.55
D,2025-08-15,Friday,11:30,319.04
D,2025-08-15,Friday,12:00,313.21
D,2025-08-15,Friday,12:30,325.67
D,2025-08-15,Friday,13:00,322.46
D,2025-08-15,Friday,13:30,323.24
D,2025-08-15,Friday,14:00,318.51
D,2025-08-15,Friday,14:30,326.21
D,2025-08-15,Friday,15:00,329.25
D,2025-08-15,Friday,15:30,322.61
D,2025-08-15,Friday,16:00,327.53
D,2025-08-15,Friday,16:30,321.17
D,2025-08-15,Friday,17:00,334.17
D,2025-08-15,Friday,17:30,323.3
D,2025-08-15,Friday,18:00,318.1
D,2025-08-15,Friday,18:30,315.64
D,2025-08-15,Friday,19:00,320.45
D,2025-08-15,Friday,19:30,323.99
D,2025-08-15,Friday,20:00,317.8
D,2025-08-15,Friday,20:30,309.99
D,2025-08-15,Friday,21:00,327.04
D,2025-08-15,Friday,21:30,325.63
D,2025-08-15,Friday,22:00,315.69
D,2025-08-15,Friday,22:30,306.06
D,2025-08-15,Friday,23:00,302.52
D,2025-08-15,Friday,23:30,306.05
