group,Date,day_of_week,interval,interval_cv
D,2025-08-01,Friday,03:30,1
D,2025-08-01,Friday,04:00,1
D,2025-08-01,Friday,04:30,1
D,2025-08-01,Friday,05:00,1
D,2025-08-01,Friday,05:30,1
D,2025-08-01,Friday,06:00,12
D,2025-08-01,Friday,06:30,27
D,2025-08-01,Friday,07:00,47
D,2025-08-01,Friday,07:30,78
D,2025-08-01,Friday,08:00,143
D,2025-08-01,Friday,08:30,197
D,2025-08-01,Friday,09:00,272
D,2025-08-01,Friday,09:30,341
D,2025-08-01,Friday,10:00,409
D,2025-08-01,Friday,10:30,441
D,2025-08-01,Friday,11:00,469
D,2025-08-01,Friday,11:30,505
D,2025-08-01,Friday,12:00,509
D,2025-08-01,Friday,12:30,521
D,2025-08-01,Friday,13:00,513
D,2025-08-01,Friday,13:30,530
D,2025-08-01,Friday,14:00,547
D,2025-08-01,Friday,14:30,547
D,2025-08-01,Friday,15:00,545
D,2025-08-01,Friday,15:30,535
D,2025-08-01,Friday,16:00,567
D,2025-08-01,Friday,16:30,536
D,2025-08-01,Friday,17:00,490
D,2025-08-01,Friday,17:30,451
D,2025-08-01,Friday,18:00,407
D,2025-08-01,Friday,18:30,356
D,2025-08-01,Friday,19:00,316
D,2025-08-01,Friday,19:30,284
D,2025-08-01,Friday,20:00,239
D,2025-08-01,Friday,20:30,215
D,2025-08-01,Friday,21:00,172
D,2025-08-01,Friday,21:30,158
D,2025-08-01,Friday,22:00,123
D,2025-08-01,Friday,22:30,100
D,2025-08-01,Friday,23:00,76
D,2025-08-01,Friday,23:30,60
D,2025-08-02,Saturday,00:00,45
D,2025-08-02,Saturday,00:30,29
D,2025-08-02,Saturday,01:00,25
D,2025-08-02,Saturday,01:30,17
D,2025-08-02,Saturday,02:00,12
D,2025-08-02,Saturday,02:30,7
D,2025-08-02,Saturday,03:00,3
D,2025-08-02,Saturday,03:30,0
D,2025-08-02,Saturday,04:00,0
D,2025-08-02,Saturday,04:30,0
D,2025-08-02,Saturday,05:00,0
D,2025-08-02,Saturday,05:30,1
D,2025-08-02,Saturday,06:00,9
D,2025-08-02,Saturday,06:30,15
D,2025-08-02,Saturday,07:00,28
D,2025-08-02,Saturday,07:30,45
D,2025-08-02,Saturday,08:00,77
D,2025-08-02,Saturday,08:30,114
D,2025-08-02,Saturday,09:00,171
D,2025-08-02,Saturday,09:30,210
D,2025-08-02,Saturday,10:00,251
D,2025-08-02,Saturday,10:30,294
D,2025-08-02,Saturday,11:00,332
D,2025-08-02,Saturday,11:30,346
D,2025-08-02,Saturday,12:00,365
D,2025-08-02,Saturday,12:30,377
D,2025-08-02,Saturday,13:00,375
D,2025-08-02,Saturday,13:30,378
D,2025-08-02,Saturday,14:00,373
D,2025-08-02,Saturday,14:30,384
D,2025-08-02,Saturday,15:00,368
D,2025-08-02,Saturday,15:30,349
D,2025-08-02,Saturday,16:00,338
D,2025-08-02,Saturday,16:30,310
D,2025-08-02,Saturday,17:00,289
D,2025-08-02,Saturday,17:30,277
D,2025-08-02,Saturday,18:00,259
D,2025-08-02,Saturday,18:30,228
D,2025-08-02,Saturday,19:00,220
D,2025-08-02,Saturday,19:30,193
D,2025-08-02,Saturday,20:00,165
D,2025-08-02,Saturday,20:30,152
D,2025-08-02,Saturday,21:00,130
D,2025-08-02,Saturday,21:30,107
D,2025-08-02,Saturday,22:00,90
D,2025-08-02,Saturday,22:30,75
D,2025-08-02,Saturday,23:00,64
D,2025-08-02,Saturday,23:30,50
D,2025-08-03,Sunday,00:00,39
D,2025-08-03,Sunday,00:30,27
D,2025-08-03,Sunday,01:00,21
D,2025-08-03,Sunday,01:30,15
D,2025-08-03,Sunday,02:00,12
D,2025-08-03,Sunday,02:30,9
D,2025-08-03,Sunday,03:00,2
D,2025-08-03,Sunday,03:30,1
D,2025-08-03,Sunday,04:00,0
D,2025-08-03,Sunday,04:30,0
D,2025-08-03,Sunday,05:00,1
D,2025-08-03,Sunday,05:30,0
D,2025-08-03,Sunday,06:00,5
D,2025-08-03,Sunday,06:30,10
D,2025-08-03,Sunday,07:00,17
D,2025-08-03,Sunday,07:30,32
D,2025-08-03,Sunday,08:00,48
D,2025-08-03,Sunday,08:30,67
D,2025-08-03,Sunday,09:00,99
D,2025-08-03,Sunday,09:30,119
D,2025-08-03,Sunday,10:00,135
D,2025-08-03,Sunday,10:30,171
D,2025-08-03,Sunday,11:00,188
D,2025-08-03,Sunday,11:30,198
D,2025-08-03,Sunday,12:00,216
D,2025-08-03,Sunday,12:30,215
D,2025-08-03,Sunday,13:00,223
D,2025-08-03,Sunday,13:30,234
D,2025-08-03,Sunday,14:00,229
D,2025-08-03,Sunday,14:30,240
D,2025-08-03,Sunday,15:00,230
D,2025-08-03,Sunday,15:30,241
D,2025-08-03,Sunday,16:00,217
D,2025-08-03,Sunday,16:30,218
D,2025-08-03,Sunday,17:00,212
D,2025-08-03,Sunday,17:30,200
D,2025-08-03,Sunday,18:00,190
D,2025-08-03,Sunday,18:30,179
D,2025-08-03,Sunday,19:00,156
D,2025-08-03,Sunday,19:30,157
D,2025-08-03,Sunday,20:00,144
D,2025-08-03,Sunday,20:30,127
D,2025-08-03,Sunday,21:00,103
D,2025-08-03,Sunday,21:30,91
D,2025-08-03,Sunday,22:00,82
D,2025-08-03,Sunday,22:30,70
D,2025-08-03,Sunday,23:00,56
D,2025-08-03,Sunday,23:30,51
D,2025-08-04,Monday,00:00,33
D,2025-08-04,Monday,00:30,24
D,2025-08-04,Monday,01:00,16
D,2025-08-04,Monday,01:30,14
D,2025-08-04,Monday,02:00,9
D,2025-08-04,Monday,02:30,9
D,2025-08-04,Monday,03:00,5
D,2025-08-04,Monday,03:30,5
D,2025-08-04,Monday,04:00,5
D,2025-08-04,Monday,04:30,6
D,2025-08-04,Monday,05:00,5
D,2025-08-04,Monday,05:30,5
D,2025-08-04,Monday,06:00,12
D,2025-08-04,Monday,06:30,20
D,2025-08-04,Monday,07:00,35
D,2025-08-04,Monday,07:30,57
D,2025-08-04,Monday,08:00,119
D,2025-08-04,Monday,08:30,183
D,2025-08-04,Monday,09:00,294
D,2025-08-04,Monday,09:30,355
D,2025-08-04,Monday,10:00,433
D,2025-08-04,Monday,10:30,491
D,2025-08-04,Monday,11:00,527
D,2025-08-04,Monday,11:30,536
D,2025-08-04,Monday,12:00,586
D,2025-08-04,Monday,12:30,590
D,2025-08-04,Monday,13:00,585
D,2025-08-04,Monday,13:30,590
D,2025-08-04,Monday,14:00,617
D,2025-08-04,Monday,14:30,629
D,2025-08-04,Monday,15:00,623
D,2025-08-04,Monday,15:30,616
D,2025-08-04,Monday,16:00,628
D,2025-08-04,Monday,16:30,607
D,2025-08-04,Monday,17:00,583
D,2025-08-04,Monday,17:30,536
D,2025-08-04,Monday,18:00,494
D,2025-08-04,Monday,18:30,430
D,2025-08-04,Monday,19:00,396
D,2025-08-04,Monday,19:30,365
D,2025-08-04,Monday,20:00,315
D,2025-08-04,Monday,20:30,271
D,2025-08-04,Monday,21:00,225
D,2025-08-04,Monday,21:30,182
D,2025-08-04,Monday,22:00,148
D,2025-08-04,Monday,22:30,127
D,2025-08-04,Monday,23:00,100
D,2025-08-04,Monday,23:30,72
D,2025-08-05,Tuesday,00:00,49
D,2025-08-05,Tuesday,00:30,35
D,2025-08-05,Tuesday,01:00,27
D,2025-08-05,Tuesday,01:30,19
D,2025-08-05,Tuesday,02:00,13
D,2025-08-05,Tuesday,02:30,10
D,2025-08-05,Tuesday,03:00,2
D,2025-08-05,Tuesday,03:30,0
D,2025-08-05,Tuesday,04:00,0
D,2025-08-05,Tuesday,04:30,0
D,2025-08-05,Tuesday,05:00,0
D,2025-08-05,Tuesday,05:30,0
D,2025-08-05,Tuesday,06:00,13
D,2025-08-05,Tuesday,06:30,21
D,2025-08-05,Tuesday,07:00,40
D,2025-08-05,Tuesday,07:30,69
D,2025-08-05,Tuesday,08:00,123
D,2025-08-05,Tuesday,08:30,181
D,2025-08-05,Tuesday,09:00,270
D,2025-08-05,Tuesday,09:30,335
D,2025-08-05,Tuesday,10:00,404
D,2025-08-05,Tuesday,10:30,442
D,2025-08-05,Tuesday,11:00,474
D,2025-08-05,Tuesday,11:30,513
D,2025-08-05,Tuesday,12:00,526
D,2025-08-05,Tuesday,12:30,533
D,2025-08-05,Tuesday,13:00,533
D,2025-08-05,Tuesday,13:30,514
D,2025-08-05,Tuesday,14:00,567
D,2025-08-05,Tuesday,14:30,540
D,2025-08-05,Tuesday,15:00,545
D,2025-08-05,Tuesday,15:30,557
D,2025-08-05,Tuesday,16:00,574
D,2025-08-05,Tuesday,16:30,549
D,2025-08-05,Tuesday,17:00,495
D,2025-08-05,Tuesday,17:30,474
D,2025-08-05,Tuesday,18:00,443
D,2025-08-05,Tuesday,18:30,384
D,2025-08-05,Tuesday,19:00,350
D,2025-08-05,Tuesday,19:30,321
D,2025-08-05,Tuesday,20:00,281
D,2025-08-05,Tuesday,20:30,244
D,2025-08-05,Tuesday,21:00,195
D,2025-08-05,Tuesday,21:30,176
D,2025-08-05,Tuesday,22:00,138
D,2025-08-05,Tuesday,22:30,113
D,2025-08-05,Tuesday,23:00,85
D,2025-08-05,Tuesday,23:30,67
D,2025-08-06,Wednesday,00:00,43
D,2025-08-06,Wednesday,00:30,32
D,2025-08-06,Wednesday,01:00,24
D,2025-08-06,Wednesday,01:30,18
D,2025-08-06,Wednesday,02:00,10
D,2025-08-06,Wednesday,02:30,10
D,2025-08-06,Wednesday,03:00,2
D,2025-08-06,Wednesday,03:30,0
D,2025-08-06,Wednesday,04:00,0
D,2025-08-06,Wednesday,04:30,1
D,2025-08-06,Wednesday,05:00,0
D,2025-08-06,Wednesday,05:30,2
D,2025-08-06,Wednesday,06:00,14
D,2025-08-06,Wednesday,06:30,25
D,2025-08-06,Wednesday,07:00,44
D,2025-08-06,Wednesday,07:30,76
D,2025-08-06,Wednesday,08:00,129
D,2025-08-06,Wednesday,08:30,190
D,2025-08-06,Wednesday,09:00,283
D,2025-08-06,Wednesday,09:30,329
D,2025-08-06,Wednesday,10:00,387
D,2025-08-06,Wednesday,10:30,417
D,2025-08-06,Wednesday,11:00,467
D,2025-08-06,Wednesday,11:30,479
D,2025-08-06,Wednesday,12:00,495
D,2025-08-06,Wednesday,12:30,498
D,2025-08-06,Wednesday,13:00,502
D,2025-08-06,Wednesday,13:30,510
D,2025-08-06,Wednesday,14:00,534
D,2025-08-06,Wednesday,14:30,523
D,2025-08-06,Wednesday,15:00,521
D,2025-08-06,Wednesday,15:30,520
D,2025-08-06,Wednesday,16:00,506
D,2025-08-06,Wednesday,16:30,494
D,2025-08-06,Wednesday,17:00,493
D,2025-08-06,Wednesday,17:30,442
D,2025-08-06,Wednesday,18:00,403
D,2025-08-06,Wednesday,18:30,361
D,2025-08-06,Wednesday,19:00,331
D,2025-08-06,Wednesday,19:30,297
D,2025-08-06,Wednesday,20:00,270
D,2025-08-06,Wednesday,20:30,230
D,2025-08-06,Wednesday,21:00,190
D,2025-08-06,Wednesday,21:30,164
D,2025-08-06,Wednesday,22:00,127
D,2025-08-06,Wednesday,22:30,109
D,2025-08-06,Wednesday,23:00,81
D,2025-08-06,Wednesday,23:30,66
D,2025-08-07,Thursday,00:00,42
D,2025-08-07,Thursday,00:30,31
D,2025-08-07,Thursday,01:00,22
D,2025-08-07,Thursday,01:30,19
D,2025-08-07,Thursday,02:00,14
D,2025-08-07,Thursday,02:30,10
D,2025-08-07,Thursday,03:00,2
D,2025-08-07,Thursday,03:30,0
D,2025-08-07,Thursday,04:00,0
D,2025-08-07,Thursday,04:30,1
D,2025-08-07,Thursday,05:00,0
D,2025-08-07,Thursday,05:30,1
D,2025-08-07,Thursday,06:00,13
D,2025-08-07,Thursday,06:30,23
D,2025-08-07,Thursday,07:00,38
D,2025-08-07,Thursday,07:30,68
D,2025-08-07,Thursday,08:00,119
D,2025-08-07,Thursday,08:30,184
D,2025-08-07,Thursday,09:00,255
D,2025-08-07,Thursday,09:30,304
D,2025-08-07,Thursday,10:00,361
D,2025-08-07,Thursday,10:30,392
D,2025-08-07,Thursday,11:00,438
D,2025-08-07,Thursday,11:30,448
D,2025-08-07,Thursday,12:00,453
D,2025-08-07,Thursday,12:30,463
D,2025-08-07,Thursday,13:00,458
D,2025-08-07,Thursday,13:30,459
D,2025-08-07,Thursday,14:00,496
D,2025-08-07,Thursday,14:30,494
D,2025-08-07,Thursday,15:00,491
D,2025-08-07,Thursday,15:30,487
D,2025-08-07,Thursday,16:00,498
D,2025-08-07,Thursday,16:30,469
D,2025-08-07,Thursday,17:00,443
D,2025-08-07,Thursday,17:30,414
D,2025-08-07,Thursday,18:00,376
D,2025-08-07,Thursday,18:30,340
D,2025-08-07,Thursday,19:00,316
D,2025-08-07,Thursday,19:30,279
D,2025-08-07,Thursday,20:00,254
D,2025-08-07,Thursday,20:30,220
D,2025-08-07,Thursday,21:00,175
D,2025-08-07,Thursday,21:30,163
D,2025-08-07,Thursday,22:00,124
D,2025-08-07,Thursday,22:30,101
D,2025-08-07,Thursday,23:00,76
D,2025-08-07,Thursday,23:30,61
D,2025-08-08,Friday,00:00,42
D,2025-08-08,Friday,00:30,30
D,2025-08-08,Friday,01:00,23
D,2025-08-08,Friday,01:30,17
D,2025-08-08,Friday,02:00,11
D,2025-08-08,Friday,02:30,9
D,2025-08-08,Friday,03:00,3
D,2025-08-08,Friday,03:30,1
D,2025-08-08,Friday,04:00,1
D,2025-08-08,Friday,04:30,1
D,2025-08-08,Friday,05:00,1
D,2025-08-08,Friday,05:30,1
D,2025-08-08,Friday,06:00,11
D,2025-08-08,Friday,06:30,25
D,2025-08-08,Friday,07:00,44
D,2025-08-08,Friday,07:30,72
D,2025-08-08,Friday,08:00,132
D,2025-08-08,Friday,08:30,183
D,2025-08-08,Friday,09:00,252
D,2025-08-08,Friday,09:30,315
D,2025-08-08,Friday,10:00,379
D,2025-08-08,Friday,10:30,409
D,2025-08-08,Friday,11:00,434
D,2025-08-08,Friday,11:30,467
D,2025-08-08,Friday,12:00,471
D,2025-08-08,Friday,12:30,482
D,2025-08-08,Friday,13:00,475
D,2025-08-08,Friday,13:30,491
D,2025-08-08,Friday,14:00,506
D,2025-08-08,Friday,14:30,507
D,2025-08-08,Friday,15:00,504
D,2025-08-08,Friday,15:30,495
D,2025-08-08,Friday,16:00,525
D,2025-08-08,Friday,16:30,496
D,2025-08-08,Friday,17:00,454
D,2025-08-08,Friday,17:30,417
D,2025-08-08,Friday,18:00,377
D,2025-08-08,Friday,18:30,329
D,2025-08-08,Friday,19:00,293
D,2025-08-08,Friday,19:30,263
D,2025-08-08,Friday,20:00,221
D,2025-08-08,Friday,20:30,199
D,2025-08-08,Friday,21:00,159
D,2025-08-08,Friday,21:30,146
D,2025-08-08,Friday,22:00,113
D,2025-08-08,Friday,22:30,92
D,2025-08-08,Friday,23:00,70
D,2025-08-08,Friday,23:30,55
D,2025-08-09,Saturday,00:00,42
D,2025-08-09,Saturday,00:30,27
D,2025-08-09,Saturday,01:00,23
D,2025-08-09,Saturday,01:30,15
D,2025-08-09,Saturday,02:00,11
D,2025-08-09,Saturday,02:30,6
D,2025-08-09,Saturday,03:00,2
D,2025-08-09,Saturday,03:30,0
D,2025-08-09,Saturday,04:00,0
D,2025-08-09,Saturday,04:30,0
D,2025-08-09,Saturday,05:00,0
D,2025-08-09,Saturday,05:30,1
D,2025-08-09,Saturday,06:00,8
D,2025-08-09,Saturday,06:30,14
D,2025-08-09,Saturday,07:00,26
D,2025-08-09,Saturday,07:30,42
D,2025-08-09,Saturday,08:00,72
D,2025-08-09,Saturday,08:30,106
D,2025-08-09,Saturday,09:00,160
D,2025-08-09,Saturday,09:30,197
D,2025-08-09,Saturday,10:00,235
D,2025-08-09,Saturday,10:30,275
D,2025-08-09,Saturday,11:00,311
D,2025-08-09,Saturday,11:30,324
D,2025-08-09,Saturday,12:00,341
D,2025-08-09,Saturday,12:30,353
D,2025-08-09,Saturday,13:00,351
D,2025-08-09,Saturday,13:30,354
D,2025-08-09,Saturday,14:00,349
D,2025-08-09,Saturday,14:30,359
D,2025-08-09,Saturday,15:00,344
D,2025-08-09,Saturday,15:30,327
D,2025-08-09,Saturday,16:00,316
D,2025-08-09,Saturday,16:30,290
D,2025-08-09,Saturday,17:00,271
D,2025-08-09,Saturday,17:30,259
D,2025-08-09,Saturday,18:00,242
D,2025-08-09,Saturday,18:30,213
D,2025-08-09,Saturday,19:00,205
D,2025-08-09,Saturday,19:30,181
D,2025-08-09,Saturday,20:00,155
D,2025-08-09,Saturday,20:30,142
D,2025-08-09,Saturday,21:00,121
D,2025-08-09,Saturday,21:30,100
D,2025-08-09,Saturday,22:00,85
D,2025-08-09,Saturday,22:30,70
D,2025-08-09,Saturday,23:00,60
D,2025-08-09,Saturday,23:30,47
D,2025-08-10,Sunday,00:00,35
D,2025-08-10,Sunday,00:30,24
D,2025-08-10,Sunday,01:00,18
D,2025-08-10,Sunday,01:30,14
D,2025-08-10,Sunday,02:00,10
D,2025-08-10,Sunday,02:30,8
D,2025-08-10,Sunday,03:00,2
D,2025-08-10,Sunday,03:30,1
D,2025-08-10,Sunday,04:00,0
D,2025-08-10,Sunday,04:30,0
D,2025-08-10,Sunday,05:00,1
D,2025-08-10,Sunday,05:30,0
D,2025-08-10,Sunday,06:00,5
D,2025-08-10,Sunday,06:30,9
D,2025-08-10,Sunday,07:00,15
D,2025-08-10,Sunday,07:30,29
D,2025-08-10,Sunday,08:00,43
D,2025-08-10,Sunday,08:30,59
D,2025-08-10,Sunday,09:00,88
D,2025-08-10,Sunday,09:30,105
D,2025-08-10,Sunday,10:00,119
D,2025-08-10,Sunday,10:30,151
D,2025-08-10,Sunday,11:00,166
D,2025-08-10,Sunday,11:30,175
D,2025-08-10,Sunday,12:00,191
D,2025-08-10,Sunday,12:30,190
D,2025-08-10,Sunday,13:00,198
D,2025-08-10,Sunday,13:30,207
D,2025-08-10,Sunday,14:00,203
D,2025-08-10,Sunday,14:30,212
D,2025-08-10,Sunday,15:00,203
D,2025-08-10,Sunday,15:30,213
D,2025-08-10,Sunday,16:00,193
D,2025-08-10,Sunday,16:30,193
D,2025-08-10,Sunday,17:00,188
D,2025-08-10,Sunday,17:30,177
D,2025-08-10,Sunday,18:00,168
D,2025-08-10,Sunday,18:30,158
D,2025-08-10,Sunday,19:00,138
D,2025-08-10,Sunday,19:30,139
D,2025-08-10,Sunday,20:00,128
D,2025-08-10,Sunday,20:30,113
D,2025-08-10,Sunday,21:00,91
D,2025-08-10,Sunday,21:30,80
D,2025-08-10,Sunday,22:00,73
D,2025-08-10,Sunday,22:30,62
D,2025-08-10,Sunday,23:00,50
D,2025-08-10,Sunday,23:30,45
D,2025-08-11,Monday,00:00,31
D,2025-08-11,Monday,00:30,22
D,2025-08-11,Monday,01:00,15
D,2025-08-11,Monday,01:30,13
D,2025-08-11,Monday,02:00,8
D,2025-08-11,Monday,02:30,8
D,2025-08-11,Monday,03:00,5
D,2025-08-11,Monday,03:30,4
D,2025-08-11,Monday,04:00,4
D,2025-08-11,Monday,04:30,5
D,2025-08-11,Monday,05:00,4
D,2025-08-11,Monday,05:30,4
D,2025-08-11,Monday,06:00,11
D,2025-08-11,Monday,06:30,19
D,2025-08-11,Monday,07:00,33
D,2025-08-11,Monday,07:30,53
D,2025-08-11,Monday,08:00,110
D,2025-08-11,Monday,08:30,169
D,2025-08-11,Monday,09:00,272
D,2025-08-11,Monday,09:30,329
D,2025-08-11,Monday,10:00,402
D,2025-08-11,Monday,10:30,455
D,2025-08-11,Monday,11:00,489
D,2025-08-11,Monday,11:30,497
D,2025-08-11,Monday,12:00,543
D,2025-08-11,Monday,12:30,547
D,2025-08-11,Monday,13:00,542
D,2025-08-11,Monday,13:30,547
D,2025-08-11,Monday,14:00,572
D,2025-08-11,Monday,14:30,583
D,2025-08-11,Monday,15:00,577
D,2025-08-11,Monday,15:30,571
D,2025-08-11,Monday,16:00,583
D,2025-08-11,Monday,16:30,563
D,2025-08-11,Monday,17:00,541
D,2025-08-11,Monday,17:30,497
D,2025-08-11,Monday,18:00,458
D,2025-08-11,Monday,18:30,398
D,2025-08-11,Monday,19:00,367
D,2025-08-11,Monday,19:30,338
D,2025-08-11,Monday,20:00,292
D,2025-08-11,Monday,20:30,252
D,2025-08-11,Monday,21:00,209
D,2025-08-11,Monday,21:30,168
D,2025-08-11,Monday,22:00,138
D,2025-08-11,Monday,22:30,117
D,2025-08-11,Monday,23:00,93
D,2025-08-11,Monday,23:30,67
D,2025-08-12,Tuesday,00:00,45
D,2025-08-12,Tuesday,00:30,32
D,2025-08-12,Tuesday,01:00,25
D,2025-08-12,Tuesday,01:30,17
D,2025-08-12,Tuesday,02:00,12
D,2025-08-12,Tuesday,02:30,9
D,2025-08-12,Tuesday,03:00,2
D,2025-08-12,Tuesday,03:30,0
D,2025-08-12,Tuesday,04:00,0
D,2025-08-12,Tuesday,04:30,0
D,2025-08-12,Tuesday,05:00,0
D,2025-08-12,Tuesday,05:30,0
D,2025-08-12,Tuesday,06:00,12
D,2025-08-12,Tuesday,06:30,19
D,2025-08-12,Tuesday,07:00,38
D,2025-08-12,Tuesday,07:30,64
D,2025-08-12,Tuesday,08:00,115
D,2025-08-12,Tuesday,08:30,169
D,2025-08-12,Tuesday,09:00,252
D,2025-08-12,Tuesday,09:30,313
D,2025-08-12,Tuesday,10:00,377
D,2025-08-12,Tuesday,10:30,412
D,2025-08-12,Tuesday,11:00,442
D,2025-08-12,Tuesday,11:30,478
D,2025-08-12,Tuesday,12:00,490
D,2025-08-12,Tuesday,12:30,497
D,2025-08-12,Tuesday,13:00,497
D,2025-08-12,Tuesday,13:30,479
D,2025-08-12,Tuesday,14:00,529
D,2025-08-12,Tuesday,14:30,504
D,2025-08-12,Tuesday,15:00,508
D,2025-08-12,Tuesday,15:30,519
D,2025-08-12,Tuesday,16:00,535
D,2025-08-12,Tuesday,16:30,511
D,2025-08-12,Tuesday,17:00,461
D,2025-08-12,Tuesday,17:30,442
D,2025-08-12,Tuesday,18:00,413
D,2025-08-12,Tuesday,18:30,358
D,2025-08-12,Tuesday,19:00,327
D,2025-08-12,Tuesday,19:30,300
D,2025-08-12,Tuesday,20:00,262
D,2025-08-12,Tuesday,20:30,228
D,2025-08-12,Tuesday,21:00,182
D,2025-08-12,Tuesday,21:30,165
D,2025-08-12,Tuesday,22:00,128
D,2025-08-12,Tuesday,22:30,105
D,2025-08-12,Tuesday,23:00,79
D,2025-08-12,Tuesday,23:30,63
D,2025-08-13,Wednesday,00:00,40
D,2025-08-13,Wednesday,00:30,29
D,2025-08-13,Wednesday,01:00,22
D,2025-08-13,Wednesday,01:30,16
D,2025-08-13,Wednesday,02:00,9
D,2025-08-13,Wednesday,02:30,9
D,2025-08-13,Wednesday,03:00,2
D,2025-08-13,Wednesday,03:30,0
D,2025-08-13,Wednesday,04:00,0
D,2025-08-13,Wednesday,04:30,0
D,2025-08-13,Wednesday,05:00,0
D,2025-08-13,Wednesday,05:30,2
D,2025-08-13,Wednesday,06:00,13
D,2025-08-13,Wednesday,06:30,23
D,2025-08-13,Wednesday,07:00,41
D,2025-08-13,Wednesday,07:30,70
D,2025-08-13,Wednesday,08:00,119
D,2025-08-13,Wednesday,08:30,174
D,2025-08-13,Wednesday,09:00,260
D,2025-08-13,Wednesday,09:30,303
D,2025-08-13,Wednesday,10:00,355
D,2025-08-13,Wednesday,10:30,383
D,2025-08-13,Wednesday,11:00,429
D,2025-08-13,Wednesday,11:30,440
D,2025-08-13,Wednesday,12:00,455
D,2025-08-13,Wednesday,12:30,457
D,2025-08-13,Wednesday,13:00,461
D,2025-08-13,Wednesday,13:30,469
D,2025-08-13,Wednesday,14:00,491
D,2025-08-13,Wednesday,14:30,480
D,2025-08-13,Wednesday,15:00,479
D,2025-08-13,Wednesday,15:30,477
D,2025-08-13,Wednesday,16:00,465
D,2025-08-13,Wednesday,16:30,454
D,2025-08-13,Wednesday,17:00,453
D,2025-08-13,Wednesday,17:30,406
D,2025-08-13,Wednesday,18:00,370
D,2025-08-13,Wednesday,18:30,332
D,2025-08-13,Wednesday,19:00,305
D,2025-08-13,Wednesday,19:30,273
D,2025-08-13,Wednesday,20:00,248
D,2025-08-13,Wednesday,20:30,211
D,2025-08-13,Wednesday,21:00,174
D,2025-08-13,Wednesday,21:30,151
D,2025-08-13,Wednesday,22:00,117
D,2025-08-13,Wednesday,22:30,101
D,2025-08-13,Wednesday,23:00,74
D,2025-08-13,Wednesday,23:30,61
D,2025-08-14,Thursday,00:00,40
D,2025-08-14,Thursday,00:30,30
D,2025-08-14,Thursday,01:00,21
D,2025-08-14,Thursday,01:30,18
D,2025-08-14,Thursday,02:00,13
D,2025-08-14,Thursday,02:30,9
D,2025-08-14,Thursday,03:00,2
D,2025-08-14,Thursday,03:30,0
D,2025-08-14,Thursday,04:00,0
D,2025-08-14,Thursday,04:30,1
D,2025-08-14,Thursday,05:00,0
D,2025-08-14,Thursday,05:30,1
D,2025-08-14,Thursday,06:00,13
D,2025-08-14,Thursday,06:30,23
D,2025-08-14,Thursday,07:00,36
D,2025-08-14,Thursday,07:30,65
D,2025-08-14,Thursday,08:00,114
D,2025-08-14,Thursday,08:30,177
D,2025-08-14,Thursday,09:00,245
D,2025-08-14,Thursday,09:30,292
D,2025-08-14,Thursday,10:00,346
D,2025-08-14,Thursday,10:30,376
D,2025-08-14,Thursday,11:00,420
D,2025-08-14,Thursday,11:30,430
D,2025-08-14,Thursday,12:00,434
D,2025-08-14,Thursday,12:30,444
D,2025-08-14,Thursday,13:00,439
D,2025-08-14,Thursday,13:30,441
D,2025-08-14,Thursday,14:00,476
D,2025-08-14,Thursday,14:30,474
D,2025-08-14,Thursday,15:00,471
D,2025-08-14,Thursday,15:30,467
D,2025-08-14,Thursday,16:00,478
D,2025-08-14,Thursday,16:30,450
D,2025-08-14,Thursday,17:00,425
D,2025-08-14,Thursday,17:30,397
D,2025-08-14,Thursday,18:00,361
D,2025-08-14,Thursday,18:30,326
D,2025-08-14,Thursday,19:00,304
D,2025-08-14,Thursday,19:30,268
D,2025-08-14,Thursday,20:00,244
D,2025-08-14,Thursday,20:30,211
D,2025-08-14,Thursday,21:00,168
D,2025-08-14,Thursday,21:30,156
D,2025-08-14,Thursday,22:00,119
D,2025-08-14,Thursday,22:30,97
D,2025-08-14,Thursday,23:00,73
D,2025-08-14,Thursday,23:30,58
D,2025-08-15,Friday,00:00,41
D,2025-08-15,Friday,00:30,29
D,2025-08-15,Friday,01:00,22
D,2025-08-15,Friday,01:30,16
D,2025-08-15,Friday,02:00,11
D,2025-08-15,Friday,02:30,9
D,2025-08-15,Friday,03:00,3
D,2025-08-15,Friday,03:30,1
D,2025-08-15,Friday,04:00,1
D,2025-08-15,Friday,04:30,1
D,2025-08-15,Friday,05:00,1
D,2025-08-15,Friday,05:30,1
D,2025-08-15,Friday,06:00,11
D,2025-08-15,Friday,06:30,24
D,2025-08-15,Friday,07:00,43
D,2025-08-15,Friday,07:30,70
D,2025-08-15,Friday,08:00,129
D,2025-08-15,Friday,08:30,178
D,2025-08-15,Friday,09:00,245
D,2025-08-15,Friday,09:30,308
D,2025-08-15,Friday,10:00,369
D,2025-08-15,Friday,10:30,398
D,2025-08-15,Friday,11:00,424
D,2025-08-15,Friday,11:30,456
D,2025-08-15,Friday,12:00,460
D,2025-08-15,Friday,12:30,470
D,2025-08-15,Friday,13:00,463
D,2025-08-15,Friday,13:30,479
D,2025-08-15,Friday,14:00,494
D,2025-08-15,Friday,14:30,495
D,2025-08-15,Friday,15:00,492
D,2025-08-15,Friday,15:30,483
D,2025-08-15,Friday,16:00,512
D,2025-08-15,Friday,16:30,484
D,2025-08-15,Friday,17:00,443
